article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
108001231,1080012,Grey Bag,60,Bag,Accessories,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Grey bag.
108001237,1080012,Grey Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Grey sneakers.
108001244,1080012,Grey Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Grey sneakers.
108001251,1080012,Grey Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Grey pyjama set.
108001259,1080012,Grey Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Grey pyjama set.
108001268,1080012,Beige Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Beige sweater.
108001276,1080012,Beige Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Beige sweater.
108001283,1080012,Beige Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Beige trousers.
108001289,1080012,Beige Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Beige trousers.
108001297,1080012,Beige Dress,265,Dress,Garment Full body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Beige dress.
108001305,1080013,Beige Dress,265,Dress,Garment Full body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Beige dress.
108001306,1080013,Beige Bag,60,Bag,Accessories,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Beige bag.
108001315,1080013,Beige Bag,60,Bag,Accessories,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Beige bag.
108001321,1080013,Beige Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Beige sneakers.
108001324,1080013,Beige Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Beige sneakers.
108001330,1080013,Beige Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Beige pyjama set.
108001338,1080013,Beige Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Beige pyjama set.
108001343,1080013,Blue Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Blue sweater.
108001348,1080013,Blue Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Blue sweater.
108001349,1080013,Blue Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Blue trousers.
108001356,1080013,Blue Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Blue trousers.
108001363,1080013,Blue Dress,265,Dress,Garment Full body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Blue dress.
108001369,1080013,Blue Dress,265,Dress,Garment Full body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Blue dress.
108001376,1080013,Blue Bag,60,Bag,Accessories,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Blue bag.
108001383,1080013,Blue Bag,60,Bag,Accessories,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Blue bag.
108001392,1080013,Blue Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Blue sneakers.
108001396,1080013,Blue Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Blue sneakers.
108001405,1080014,Blue Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Blue pyjama set.
108001414,1080014,Blue Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Blue pyjama set.
108001423,1080014,Brown Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Brown sweater.
108001424,1080014,Brown Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Brown sweater.
108001429,1080014,Brown Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Brown trousers.
108001436,1080014,Brown Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Brown trousers.
108001444,1080014,Brown Dress,265,Dress,Garment Full body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Brown dress.
108001448,1080014,Brown Dress,265,Dress,Garment Full body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Brown dress.
108001450,1080014,Brown Bag,60,Bag,Accessories,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Brown bag.
108001458,1080014,Brown Bag,60,Bag,Accessories,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Brown bag.
108001463,1080014,Brown Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Brown sneakers.
108001471,1080014,Brown Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Brown sneakers.
108001476,1080014,Brown Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Brown pyjama set.
108001485,1080014,Brown Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Brown pyjama set.
108001491,1080014,Pink Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Pink sweater.
108001497,1080014,Pink Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Pink trousers.
108001501,1080015,Pink Dress,265,Dress,Garment Full body,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Pink dress.
108001506,1080015,Pink Bag,60,Bag,Accessories,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Pink bag.
108001509,1080015,Pink Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Pink sneakers.
108001510,1080015,Pink Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Pink pyjama set.
108001514,1080015,Red Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Red,4,Dark,5,Red,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Red sweater.
108001517,1080015,Red Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Red,4,Dark,5,Red,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Red trousers.
108001519,1080015,Red Dress,265,Dress,Garment Full body,1010016,Solid,9,Red,4,Dark,5,Red,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Red dress.
108001521,1080015,Red Bag,60,Bag,Accessories,1010016,Solid,9,Red,4,Dark,5,Red,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Red bag.
108001523,1080015,Red Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Red,4,Dark,5,Red,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Red sneakers.
108001525,1080015,Red Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Red,4,Dark,5,Red,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Red pyjama set.
108001529,1080015,Green Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Green,4,Dark,5,Green,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Green sweater.
108001536,1080015,Green Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Green,4,Dark,5,Green,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Green trousers.
108001537,1080015,Green Dress,265,Dress,Garment Full body,1010016,Solid,9,Green,4,Dark,5,Green,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Green dress.
108001538,1080015,Green Bag,60,Bag,Accessories,1010016,Solid,9,Green,4,Dark,5,Green,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Green bag.
108001540,1080015,Green Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Green,4,Dark,5,Green,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Green sneakers.
108001545,1080015,Green Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Green,4,Dark,5,Green,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Green pyjama set.
108001552,1080015,Yellow Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Yellow sweater.
108001561,1080015,Yellow Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Yellow trousers.
108001562,1080015,Yellow Dress,265,Dress,Garment Full body,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Yellow dress.
108001571,1080015,Yellow Bag,60,Bag,Accessories,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Yellow bag.
108001574,1080015,Yellow Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Yellow sneakers.
108001576,1080015,Yellow Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Yellow pyjama set.
108001579,1080015,Orange Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Orange sweater.
108001584,1080015,Orange Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Orange trousers.
108001586,1080015,Orange Dress,265,Dress,Garment Full body,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Orange dress.
108001590,1080015,Orange Bag,60,Bag,Accessories,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Orange bag.
108001595,1080015,Orange Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Orange sneakers.
108001596,1080015,Orange Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Orange pyjama set.
108001597,1080015,Purple Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Purple sweater.
108001599,1080015,Purple Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Purple trousers.
108001603,1080016,Purple Dress,265,Dress,Garment Full body,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Purple dress.
108001609,1080016,Purple Bag,60,Bag,Accessories,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Purple bag.
108001614,1080016,Purple Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Purple sneakers.
108001615,1080016,Purple Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Purple pyjama set.
108001620,1080016,Turquoise Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Turquoise sweater.
108001623,1080016,Turquoise Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Turquoise trousers.
108001627,1080016,Turquoise Dress,265,Dress,Garment Full body,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Turquoise dress.
108001633,1080016,Turquoise Bag,60,Bag,Accessories,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Turquoise bag.
108001638,1080016,Turquoise Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Turquoise sneakers.
108001647,1080016,Turquoise Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Turquoise pyjama set.
108001654,1080016,Black Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Black sweater.
108001655,1080016,Black Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Black sweater.
108001657,1080016,Black Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Black trousers.
108001663,1080016,Black Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Black trousers.
108001671,1080016,Black Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Black dress.
108001676,1080016,Black Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Black dress.
108001682,1080016,Black Bag,60,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Black bag.
108001683,1080016,Black Bag,60,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Black bag.
108001689,1080016,Black Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Black sneakers.
108001692,1080016,Black Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Black sneakers.
108001697,1080016,Black Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Black,4,Dark,5,Black,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Black pyjama set.
108001705,1080017,Black Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Black,4,Dark,5,Black,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Black pyjama set.
108001708,1080017,White Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,White,4,Dark,5,White,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,White sweater.
108001710,1080017,White Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,White,4,Dark,5,White,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,White sweater.
108001712,1080017,White Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,White,4,Dark,5,White,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,White trousers.
108001714,1080017,White Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,White,4,Dark,5,White,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,White trousers.
108001722,1080017,White Dress,265,Dress,Garment Full body,1010016,Solid,9,White,4,Dark,5,White,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,White dress.
108001727,1080017,White Dress,265,Dress,Garment Full body,1010016,Solid,9,White,4,Dark,5,White,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,White dress.
108001736,1080017,White Bag,60,Bag,Accessories,1010016,Solid,9,White,4,Dark,5,White,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,White bag.
108001742,1080017,White Bag,60,Bag,Accessories,1010016,Solid,9,White,4,Dark,5,White,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,White bag.
108001751,1080017,White Sneakers,87,Sneakers,Shoes,1010016,Solid,9,White,4,Dark,5,White,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,White sneakers.
108001752,1080017,White Sneakers,87,Sneakers,Shoes,1010016,Solid,9,White,4,Dark,5,White,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,White sneakers.
108001758,1080017,White Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,White,4,Dark,5,White,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,White pyjama set.
108001765,1080017,White Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,White,4,Dark,5,White,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,White pyjama set.
108001767,1080017,Grey Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Grey sweater.
108001776,1080017,Grey Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Grey sweater.
108001779,1080017,Grey Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Grey trousers.
108001781,1080017,Grey Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Grey trousers.
108001783,1080017,Grey Dress,265,Dress,Garment Full body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Grey dress.
108001792,1080017,Grey Dress,265,Dress,Garment Full body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Grey dress.
108001796,1080017,Grey Bag,60,Bag,Accessories,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Grey bag.
108001800,1080018,Grey Bag,60,Bag,Accessories,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Grey bag.
108001809,1080018,Grey Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Grey sneakers.
108001816,1080018,Grey Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Grey sneakers.
108001824,1080018,Grey Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Grey pyjama set.
108001825,1080018,Grey Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Grey pyjama set.
108001832,1080018,Beige Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Beige sweater.
108001838,1080018,Beige Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Beige sweater.
108001842,1080018,Beige Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Beige trousers.
108001850,1080018,Beige Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Beige trousers.
108001851,1080018,Beige Dress,265,Dress,Garment Full body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Beige dress.
108001855,1080018,Beige Dress,265,Dress,Garment Full body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Beige dress.
108001857,1080018,Beige Bag,60,Bag,Accessories,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Beige bag.
108001860,1080018,Beige Bag,60,Bag,Accessories,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Beige bag.
108001863,1080018,Beige Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Beige sneakers.
108001865,1080018,Beige Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Beige sneakers.
108001870,1080018,Beige Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Beige pyjama set.
