t_dat,customer_id,article_id,price,sales_channel_id
2018-10-15,c0000933,108000113,0.043392,1
2019-08-24,c0001915,108001633,0.013562,2
2019-04-19,c0003926,108000901,0.054199,2
2019-10-09,c0001008,108001620,0.015134,2
2018-11-14,c0002492,108000060,0.041573,1
2019-11-19,c0001445,108001324,0.044052,1
2020-06-16,c0002985,108001776,0.017436,2
2018-11-13,c0000222,108000294,0.025379,2
2020-03-30,c0003016,108001676,0.056626,2
2020-05-15,c0002416,108001851,0.040255,1
2019-02-19,c0000506,108000665,0.013853,2
2020-10-05,c0002388,108002513,0.013304,2
2018-11-22,c0001340,108000418,0.049603,1
2019-11-14,c0003021,108001405,0.018224,1
2019-03-16,c0000263,108000899,0.027305,2
2019-12-01,c0003851,108001596,0.013105,2
2020-10-25,c0001680,108002404,0.050123,1
2019-11-24,c0000755,108001356,0.023791,1
2018-10-06,c0001327,108000546,0.022666,1
2019-02-12,c0002471,108000871,0.05138,2
2020-05-12,c0003705,108001894,0.030583,1
2019-11-26,c0002125,108001244,0.029187,2
2020-08-17,c0002265,108002326,0.034485,1
2018-10-21,c0001439,108000131,0.023863,1
2020-05-15,c0002002,108001842,0.022605,2
2018-11-11,c0003578,108000212,0.01295,2
2020-05-17,c0000759,108001921,0.012603,2
2020-09-21,c0001633,108002501,0.058188,2
2019-02-28,c0002064,108000795,0.021436,2
2020-04-29,c0001717,108001900,0.035187,1
2020-08-08,c0003022,108002222,0.056539,2
2019-06-20,c0000163,108000579,0.016476,2
2019-12-08,c0001927,108001348,0.02018,2
2019-10-20,c0000709,108001268,0.027424,1
2019-09-21,c0002453,108001085,0.049758,1
2020-02-07,c0002331,108001910,0.053411,2
2019-11-07,c0003356,108001244,0.042546,1
2018-10-05,c0001394,108000476,0.04292,1
2020-08-15,c0000772,108002269,0.025651,1
2020-03-24,c0003029,108001932,0.019191,2
2020-04-23,c0001492,108001887,0.025595,2
2019-04-17,c0003222,108001022,0.021327,2
2018-10-06,c0000233,108000070,0.022726,2
2020-02-28,c0002642,108002060,0.023878,2
2020-05-17,c0000662,108001881,0.023042,1
2019-12-01,c0003959,108001356,0.019714,2
2019-12-10,c0002460,108001078,0.021711,2
2018-11-23,c0000050,108000339,0.045608,2
2020-03-03,c0001701,108001752,0.047457,2
2019-05-24,c0000143,108000767,0.027913,1
2020-05-12,c0002757,108001838,0.014082,2
2020-10-14,c0000403,108002686,0.056197,2
2020-09-11,c0000979,108002626,0.05832,1
2019-03-25,c0001840,108000992,0.035144,1
2020-08-28,c0003104,108002480,0.019439,2
2020-02-23,c0000063,108001689,0.041713,1
2019-06-13,c0000417,108000610,0.015363,2
2020-03-10,c0003052,108002021,0.022212,2
2020-01-02,c0000045,108001244,0.028915,2
2020-03-24,c0003025,108001727,0.046199,1
2018-12-30,c0003701,108000087,0.030733,2
2019-10-20,c0001775,108001133,0.025267,1
2019-12-20,c0002104,108001212,0.017515,2
2020-06-25,c0001673,108001776,0.018328,1
2019-01-03,c0002670,108000109,0.00769,2
2019-05-29,c0003323,108000703,0.025874,2
2019-10-13,c0000395,108001074,0.028326,1
2019-10-20,c0003959,108001595,0.047422,1
2018-12-12,c0001684,108000402,0.031601,1
2020-05-31,c0003450,108001796,0.012918,1
2018-11-14,c0000685,108000079,0.028315,2
2019-12-05,c0000892,108001237,0.035426,1
2018-12-01,c0001634,108000156,0.031259,2
2020-05-01,c0003427,108001742,0.007868,1
2020-05-08,c0000305,108001887,0.025576,2
2020-03-11,c0002673,108001689,0.041608,1
2020-08-21,c0002164,108002525,0.048667,1
2020-07-06,c0001352,108001914,0.009714,2
2019-05-11,c0003895,108000778,0.007966,2
2019-03-18,c0003585,108000709,0.046084,2
2019-05-03,c0001674,108000773,0.057282,1
2020-04-01,c0001517,108001736,0.015234,2
2020-02-29,c0001825,108001712,0.033012,2
2020-08-18,c0002009,108002357,0.042148,2
2019-10-20,c0001735,108001423,0.014567,2
2019-05-30,c0002956,108000703,0.038026,1
2020-05-03,c0000804,108001976,0.049161,2
2020-04-06,c0002449,108001887,0.025484,2
2019-10-15,c0000597,108001603,0.05654,1
2019-04-11,c0000063,108000992,0.035024,2
2020-09-11,c0003702,108002353,0.046164,1
2019-01-18,c0002315,108000140,0.014647,2
2019-02-26,c0000052,108000586,0.027759,1
2019-11-29,c0002433,108001414,0.020826,2
2019-12-11,c0003420,108001075,0.018061,2
2019-11-20,c0003622,108001519,0.040812,1
2020-08-12,c0003907,108002373,0.02359,2
2020-09-02,c0003524,108002468,0.014547,2
2019-04-18,c0003935,108000663,0.056925,1
2018-11-28,c0000015,108000190,0.015481,2
2019-10-21,c0001718,108001615,0.019242,1
2020-06-12,c0002393,108001767,0.027827,2
2019-04-18,c0000028,108000984,0.023519,2
2020-03-19,c0000080,108001809,0.045047,1
2019-04-17,c0000895,108000984,0.023534,2
2019-03-20,c0003171,108000732,0.045579,1
2020-06-05,c0000019,108001944,0.018508,2
2020-10-01,c0002980,108002444,0.03288,2
2020-03-10,c0000498,108001850,0.038819,1
2019-12-21,c0000590,108001213,0.030969,2
2020-05-17,c0000775,108001881,0.015009,2
2020-02-28,c0000075,108001654,0.027549,1
2019-12-12,c0000894,108001130,0.018659,2
2019-12-08,c0001325,108001396,0.034418,1
2019-03-22,c0002770,108000974,0.013323,1
2019-09-18,c0002210,108001529,0.023996,1
2019-09-12,c0001592,108001150,0.034685,1
2019-11-15,c0003757,108001396,0.028843,2
2019-03-29,c0002555,108000826,0.048415,1
2020-09-07,c0000368,108002430,0.025186,1
2019-12-08,c0001320,108001085,0.033842,2
2018-12-31,c0003243,108000574,0.014005,1
2018-11-14,c0002554,108000480,0.026673,1
2020-08-19,c0003276,108002626,0.057979,1
2020-04-03,c0002481,108001742,0.012891,1
2020-04-14,c0003556,108001671,0.055394,2
2020-08-12,c0001211,108002434,0.024784,2
2019-05-21,c0002319,108000851,0.017581,1
2019-04-12,c0003051,108000804,0.024491,2
2019-02-09,c0001816,108000626,0.022788,1
2020-08-19,c0002625,108002474,0.049445,1
2018-11-22,c0000769,108000355,0.028391,2
2019-09-29,c0003016,108001383,0.015774,1
2019-04-10,c0001107,108000813,0.026346,1
2020-05-30,c0001591,108001692,0.02613,2
2019-11-11,c0002972,108001599,0.025519,2
2020-04-21,c0001745,108001663,0.035874,1
2020-05-01,c0000687,108001792,0.054888,2
2019-12-12,c0000003,108001115,0.012117,2
2020-04-27,c0001429,108002041,0.013387,1
2019-05-02,c0000234,108000992,0.035208,1
2019-03-07,c0000464,108000885,0.043568,2
2020-10-21,c0000293,108002495,0.027542,2
2019-02-25,c0000139,108000778,0.012919,1
2019-05-10,c0002193,108001025,0.010085,2
2019-03-23,c0003609,108000832,0.015779,2
2018-10-12,c0003921,108000237,0.027255,1
2020-04-22,c0002105,108001857,0.013784,1
2020-08-22,c0002809,108002400,0.013591,1
2018-12-11,c0002910,108000220,0.025201,2
2019-05-18,c0000369,108000832,0.009038,1
2020-04-03,c0003520,108001855,0.04607,2
2019-06-15,c0000449,108000705,0.022429,2
2019-11-07,c0000721,108001088,0.052398,1
2019-11-28,c0000482,108001159,0.034795,2
2020-03-17,c0000963,108002171,0.053993,2
2020-04-19,c0003600,108002062,0.03153,2
2019-08-31,c0003059,108001231,0.013115,1
2019-10-13,c0002351,108001115,0.021593,1
2020-09-25,c0003916,108002560,0.015319,1
2019-11-10,c0000631,108001085,0.029876,2
2019-10-23,c0000579,108001623,0.031724,2
2019-10-20,c0002629,108001529,0.017172,2
2018-11-24,c0003892,108000109,0.013798,1
2019-05-09,c0003213,108001014,0.024871,2
2019-10-08,c0001018,108001471,0.041285,2
2018-11-10,c0003940,108000237,0.027365,2
2020-09-16,c0003846,108002225,0.047825,1
2019-04-09,c0001655,108001025,0.015317,1
2018-10-28,c0001677,108000113,0.043281,1
2018-12-28,c0000369,108000488,0.020655,2
2018-12-15,c0002301,108000467,0.037235,2
2019-03-04,c0000908,108000647,0.023665,1
2019-04-14,c0001739,108000718,0.011307,2
2019-03-17,c0001754,108000851,0.028137,2
2019-05-25,c0001932,108000901,0.030084,2
2020-03-29,c0002814,108001944,0.026101,1
2020-08-04,c0002369,108002645,0.023773,2
2018-10-23,c0002735,108000476,0.042618,2
2019-10-31,c0003359,108001209,0.027588,2
2019-11-03,c0002380,108001405,0.018096,2
2018-12-15,c0003027,108000374,0.013951,1
2018-10-23,c0002536,108000213,0.014086,1
2019-11-27,c0001109,108001130,0.026355,1
2019-12-11,c0003240,108001075,0.016668,1
2020-05-31,c0000046,108002192,0.015286,1
2020-09-09,c0000944,108002633,0.048522,1
2019-03-04,c0001344,108000647,0.023748,1
2018-11-08,c0000809,108000017,0.028708,1
2020-04-15,c0001126,108001838,0.02278,2
2019-09-29,c0001542,108001189,0.020025,1
2019-10-17,c0002968,108001088,0.051974,1
2020-08-21,c0003627,108002398,0.013522,1
2019-10-16,c0000702,108001094,0.01541,2
2019-04-10,c0003685,108000873,0.008458,1
2019-05-16,c0001243,108000600,0.057958,1
2018-10-24,c0001324,108000198,0.030892,1
2020-10-14,c0003803,108002495,0.027336,2
2020-03-03,c0000458,108001654,0.027785,2
2019-12-06,c0002423,108001142,0.024001,2
2020-04-11,c0001634,108001838,0.022936,1
2020-04-27,c0000422,108001792,0.054698,2
2019-01-14,c0002195,108000234,0.021205,2
2019-12-23,c0002690,108001429,0.019152,2
2019-04-29,c0000841,108000647,0.0131,1
2020-08-19,c0002443,108002496,0.033791,2
2020-08-23,c0001039,108002615,0.028023,1
2019-12-31,c0003576,108001115,0.012134,2
2018-11-28,c0002445,108000322,0.013945,1
2020-05-25,c0002606,108001962,0.035382,2
2019-10-28,c0002614,108001609,0.008051,1
2020-08-15,c0001285,108002484,0.021875,1
2019-11-11,c0001211,108001153,0.052389,1
2019-04-01,c0002908,108000846,0.050288,2
2019-04-25,c0003766,108000907,0.04634,2
2020-03-23,c0000432,108001881,0.023093,1
2019-04-27,c0001978,108000813,0.026387,1
2019-03-07,c0003302,108000609,0.013754,2
2020-09-22,c0000916,108002422,0.0221,2
2018-12-26,c0003750,108000566,0.011028,1
2019-12-03,c0000090,108001363,0.058472,1
2019-09-06,c0002213,108001074,0.028462,2
2018-10-21,c0001227,108000418,0.049778,1
2020-08-29,c0003960,108002336,0.058229,1
2019-03-09,c0001686,108000992,0.035054,2
2020-08-09,c0000269,108002378,0.035357,1
2019-11-07,c0003730,108001579,0.015252,1
2020-05-06,c0000871,108001923,0.031362,2
2020-02-23,c0001508,108001984,0.041818,1
2020-03-20,c0003557,108001954,0.032291,1
2020-08-25,c0002548,108002370,0.027075,2
2019-03-23,c0003738,108000815,0.03368,1
2019-08-24,c0000816,108001133,0.025366,1
2019-10-20,c0003897,108001471,0.04136,1
2020-03-03,c0000435,108001682,0.015965,1
2020-04-13,c0003373,108001962,0.057736,1
2019-03-21,c0000974,108001009,0.019345,1
2020-10-20,c0000255,108002296,0.009302,1
2020-08-15,c0003830,108002361,0.021823,2
2020-04-22,c0000557,108001855,0.045868,2
2018-11-01,c0002265,108000080,0.025129,1
2018-11-09,c0003697,108000514,0.022196,2
2020-09-17,c0002415,108002322,0.026701,1
2020-06-17,c0001045,108001663,0.035769,1
2019-10-13,c0000682,108001289,0.035993,2
2020-02-18,c0001840,108001900,0.035186,2
2019-07-10,c0003082,108000934,0.032863,1
2020-03-17,c0001341,108001970,0.014021,2
2019-10-19,c0003381,108001537,0.052029,2
2019-03-01,c0001830,108000679,0.042675,1
2019-01-12,c0001988,108000234,0.014232,2
2020-10-13,c0000755,108002623,0.027179,2
2018-10-09,c0003721,108000190,0.027615,1
2020-10-18,c0003284,108002513,0.008921,2
2018-11-26,c0002121,108000019,0.031194,1
2018-10-09,c0001522,108000047,0.012985,2
2020-08-23,c0002551,108002539,0.025182,1
2019-04-27,c0002447,108000773,0.034903,2
2019-05-10,c0000296,108000688,0.019617,1
2019-12-30,c0001664,108001094,0.011136,2
2019-04-07,c0000820,108000688,0.019701,2
2020-09-02,c0003589,108002269,0.025788,1
2018-12-20,c0002409,108000474,0.007735,2
2020-09-10,c0002896,108002501,0.058206,1
2019-06-27,c0000556,108000616,0.045656,1
2020-10-07,c0001083,108002434,0.017489,1
2019-11-05,c0002338,108001315,0.007991,1
2019-02-07,c0001434,108000709,0.046289,1
2018-10-22,c0003495,108000297,0.038127,1
2019-03-27,c0002219,108000851,0.027953,2
2019-03-31,c0000749,108000947,0.040986,1
2019-11-02,c0002648,108001414,0.020851,1
2019-10-23,c0001709,108001396,0.049569,2
2020-09-01,c0002954,108002498,0.037634,2
2019-03-18,c0002418,108000595,0.038923,1
2018-11-25,c0003593,108000140,0.022747,1
2019-12-01,c0003702,108001115,0.013578,1
2018-12-23,c0002985,108000113,0.027141,1
2019-12-06,c0003924,108001153,0.032597,2
2020-04-27,c0001785,108001881,0.023136,1
2020-06-20,c0000247,108001894,0.03057,2
2020-02-08,c0003801,108002132,0.040476,1
2020-04-14,c0001141,108001850,0.038622,1
2019-06-07,c0002654,108000901,0.036618,2
2019-02-22,c0000754,108000687,0.019123,1
2019-11-14,c0003842,108001130,0.026205,1
2019-09-28,c0001224,108001166,0.015244,1
2019-10-26,c0001641,108001429,0.033176,2
2019-09-22,c0000080,108001485,0.021194,1
2018-11-16,c0003894,108000170,0.044761,1
2020-02-18,c0000158,108001800,0.012786,1
2019-03-26,c0003352,108000647,0.02354,1
2020-09-01,c0002359,108002404,0.050019,1
2019-04-07,c0003811,108000804,0.024632,2
2019-10-05,c0000069,108001133,0.025337,1
2019-10-28,c0002902,108001251,0.0192,2
2019-12-29,c0003840,108001369,0.033,2
2019-11-24,c0003665,108001356,0.021283,2
2018-11-20,c0000525,108000242,0.031661,1
2019-04-08,c0002839,108000587,0.034717,1
2020-03-30,c0002324,108001870,0.019481,1
2019-08-09,c0003644,108001647,0.020881,1
2019-01-23,c0001679,108000140,0.014232,2
2020-08-10,c0002507,108002693,0.012645,2
2019-05-07,c0003452,108000804,0.024496,1
2020-05-18,c0001800,108001838,0.022894,2
2019-03-04,c0001586,108000757,0.036131,2
2018-12-22,c0002701,108000532,0.015721,1
2019-10-23,c0000794,108001196,0.010877,2
2018-12-02,c0003818,108000190,0.019862,2
2019-03-01,c0003074,108000718,0.016064,2
2020-10-21,c0003491,108002337,0.027459,2
2019-11-24,c0002283,108001348,0.017814,1
2019-10-01,c0003998,108001627,0.049966,1
2020-10-20,c0000638,108002710,0.016618,1
2018-11-01,c0000298,108000507,0.046875,2
2018-10-31,c0001332,108000213,0.014003,1
2019-11-14,c0003616,108001160,0.013907,1
2020-02-16,c0002751,108001910,0.053332,2
2018-12-12,c0001081,108000539,0.011465,2
2020-09-18,c0003812,108002486,0.027892,1
2020-02-14,c0000821,108001900,0.035455,2
2020-04-27,c0000778,108001894,0.030499,1
2020-06-26,c0000336,108002022,0.017629,2
2019-10-03,c0000861,108001324,0.044245,2
2019-02-11,c0003972,108000854,0.030697,1
2020-03-19,c0003287,108001881,0.023102,1
2020-05-13,c0003310,108001779,0.031145,1
2020-09-19,c0003656,108002370,0.026847,1
2019-03-30,c0002512,108001006,0.049095,1
2018-12-30,c0003768,108000147,0.024523,1
2020-05-21,c0000191,108002036,0.047325,1
2019-02-25,c0002286,108000992,0.035062,1
2018-12-01,c0003132,108000147,0.026545,1
2019-05-13,c0000851,108000801,0.022729,1
2020-03-28,c0001866,108001974,0.00911,2
2018-11-23,c0003948,108000080,0.025136,1
2020-09-08,c0000518,108002367,0.021352,2
2019-03-15,c0000823,108000939,0.015666,2
2020-08-30,c0002941,108002322,0.026796,1
2020-09-12,c0002276,108002495,0.027554,2
2019-03-28,c0000200,108001056,0.045972,1
2019-09-21,c0001660,108001540,0.04383,1
2019-10-08,c0003988,108001220,0.030602,2
2018-10-10,c0003973,108000294,0.02535,2
2020-09-12,c0000929,108002605,0.039976,2
2020-09-02,c0003223,108002412,0.041716,1
2020-04-18,c0002591,108001954,0.032307,2
2020-04-18,c0003683,108001944,0.025984,1
2019-01-03,c0000274,108000060,0.041846,1
2020-08-26,c0002772,108002486,0.027999,2
2019-10-21,c0001311,108001324,0.044021,1
2020-08-23,c0003706,108002738,0.024404,2
2020-09-30,c0003171,108002336,0.058185,1
2020-10-20,c0001357,108002440,0.019911,2
2020-03-01,c0003568,108001857,0.013848,2
2019-10-06,c0001480,108001537,0.05179,1
2020-10-07,c0003500,108002234,0.016053,1
2020-10-22,c0001709,108002440,0.031735,1
2019-10-18,c0003222,108001596,0.020171,1
2020-04-14,c0001004,108001671,0.05565,1
2020-09-06,c0003404,108002460,0.056309,2
2018-11-06,c0002317,108000418,0.049621,2
2020-04-05,c0000265,108001993,0.022798,2
2020-08-23,c0000554,108002225,0.048123,1
2019-04-13,c0003464,108000873,0.014424,1
2019-03-19,c0000504,108000978,0.046979,1
2019-05-27,c0003318,108001037,0.011856,1
2019-12-24,c0001915,108001429,0.018584,1
2019-03-10,c0001842,108000647,0.023683,1
2018-11-27,c0001835,108000208,0.05453,1
2020-05-20,c0000596,108001944,0.016765,1
2018-12-12,c0003390,108000297,0.022173,2
2020-08-23,c0002201,108002731,0.018766,1
2018-11-13,c0003265,108000239,0.023483,1
2019-01-02,c0001522,108000525,0.026313,1
2020-04-17,c0000533,108001881,0.023164,1
2020-04-09,c0001018,108001655,0.022857,1
2020-08-16,c0002373,108002609,0.020553,2
2020-09-04,c0003153,108002605,0.039874,1
2020-03-08,c0001869,108002062,0.031666,1
2020-08-03,c0001639,108002309,0.044068,1
2018-10-25,c0003013,108000156,0.051826,1
2019-06-24,c0000845,108001062,0.009023,2
2019-10-14,c0000495,108001237,0.049812,1
2020-08-16,c0002959,108002444,0.032602,1
2020-04-17,c0000043,108001887,0.025582,2
2018-10-11,c0003893,108000464,0.032849,1
2020-02-16,c0002843,108001714,0.033724,1
2020-04-21,c0000704,108001654,0.019051,1
2018-10-26,c0003107,108000156,0.051948,1
2019-03-22,c0000206,108000813,0.026307,2
2020-10-23,c0002092,108002318,0.027449,2
2018-10-21,c0001262,108000331,0.012998,2
2019-11-12,c0000800,108001429,0.033257,1
2019-09-17,c0000244,108001561,0.035983,2
2018-11-07,c0000807,108000488,0.032688,1
2020-08-11,c0001393,108002554,0.054655,1
2019-12-21,c0000553,108001084,0.02202,2
2020-10-16,c0000872,108002367,0.015119,1
2019-04-20,c0002760,108000732,0.030748,2
2020-09-05,c0000602,108002706,0.021297,2
2019-01-02,c0003312,108000165,0.048967,2
2020-08-31,c0000595,108002474,0.049658,2
2019-04-07,c0003531,108000773,0.057595,1
2018-11-21,c0002920,108000053,0.048885,1
2019-05-31,c0001557,108000891,0.01242,2
2019-02-04,c0003361,108000532,0.009089,2
2020-10-23,c0003365,108002309,0.043779,1
2019-11-26,c0002217,108001212,0.017353,2
2020-04-09,c0002127,108001887,0.025553,1
2019-05-22,c0002550,108000889,0.025273,2
2019-03-25,c0002497,108000757,0.036061,2
2020-09-27,c0003968,108002710,0.024716,1
2018-12-02,c0002895,108000255,0.050281,1
2018-10-05,c0002736,108000109,0.013807,1
2018-11-19,c0003273,108000282,0.019,1
2019-03-22,c0001574,108000915,0.037701,2
2018-11-26,c0001484,108000101,0.031955,2
2020-03-22,c0002445,108001923,0.047024,1
2018-11-19,c0000672,108000080,0.02509,1
2019-11-01,c0003987,108001094,0.015435,2
2020-10-13,c0001188,108002496,0.020721,2
2019-05-02,c0003437,108000764,0.032775,1
2019-03-13,c0000059,108000862,0.035195,1
2020-03-19,c0001114,108001907,0.055784,2
2018-12-27,c0001561,108000322,0.008836,1
2019-04-21,c0002175,108000924,0.021072,1
2019-04-25,c0002440,108000909,0.022791,2
2020-10-02,c0001785,108002468,0.014479,1
2020-06-11,c0000854,108001832,0.015609,1
2020-08-22,c0001817,108002478,0.04712,1
2019-10-03,c0002617,108001561,0.021978,1
2018-11-06,c0003633,108000060,0.041796,2
2019-03-31,c0001865,108000826,0.048328,2
2019-11-24,c0001866,108001348,0.016186,1
2019-04-11,c0003880,108000773,0.057366,2
2019-03-24,c0002681,108000900,0.030395,2
2019-02-25,c0003973,108000647,0.023528,1
2018-11-05,c0001945,108000079,0.028121,1
2018-12-17,c0003188,108000171,0.014671,1
2018-12-14,c0001569,108000053,0.049182,1
2019-11-03,c0001303,108001209,0.027492,1
2019-07-04,c0002789,108000824,0.034749,2
2020-08-09,c0001028,108002486,0.02798,1
2020-05-09,c0002430,108001881,0.023099,1
2018-12-31,c0001335,108000244,0.020687,1
2019-03-07,c0000101,108001009,0.019227,1
2019-10-02,c0000512,108001074,0.028477,2
2019-02-27,c0003243,108000667,0.014351,2
2019-09-11,c0002533,108001448,0.046291,2
2020-09-29,c0003349,108002726,0.026703,1
2019-09-30,c0000498,108001491,0.025854,1
2019-10-26,c0000239,108001584,0.031464,2
2019-07-07,c0002600,108000957,0.017422,2
2018-11-28,c0001103,108000107,0.013577,2
2018-12-23,c0000033,108000387,0.020538,1
2019-05-14,c0000374,108000832,0.015789,1
2020-08-20,c0003924,108002335,0.037152,2
2019-10-09,c0003882,108001627,0.035781,2
2019-08-22,c0002994,108001268,0.027415,1
2019-02-17,c0000203,108000907,0.0465,2
2019-09-19,c0003337,108001283,0.036044,2
2018-10-17,c0003743,108000148,0.047222,1
2020-02-13,c0003167,108001809,0.04494,2
2020-05-31,c0001691,108001865,0.032258,1
2019-11-17,c0002417,108001166,0.015118,1
2019-04-14,c0000348,108000826,0.048332,2
2020-09-05,c0002756,108002383,0.031109,2
2018-10-18,c0001236,108000156,0.052018,1
2019-10-19,c0002144,108001343,0.018582,2
2020-06-05,c0002234,108001767,0.017599,2
2019-11-15,c0003582,108001595,0.04747,1
2020-01-06,c0003047,108001471,0.041454,2
2018-10-22,c0001608,108000070,0.022713,1
2020-09-20,c0001592,108002468,0.014553,1
2019-01-12,c0002928,108000534,0.024019,2
2020-04-13,c0002419,108001800,0.012816,1
2019-09-19,c0001681,108001196,0.018643,1
2019-01-18,c0003515,108000067,0.011325,2
2019-06-17,c0002691,108000957,0.026257,1
2019-09-23,c0001462,108001574,0.04998,1
2019-12-13,c0001829,108001212,0.01935,1
2019-09-05,c0003660,108001571,0.014387,1
2020-08-19,c0000960,108002444,0.032753,2
2020-10-04,c0002559,108002337,0.046684,1
2019-10-07,c0001475,108001205,0.025802,1
2018-11-09,c0001230,108000208,0.054127,1
2020-04-14,c0001620,108001832,0.026727,1
2020-10-13,c0002540,108002211,0.02267,2
2019-05-05,c0001265,108000908,0.012018,1
2020-10-09,c0001938,108002373,0.023689,1
2019-10-09,c0000932,108001289,0.036193,1
2019-10-25,c0003911,108001448,0.027342,2
2018-11-01,c0000423,108000516,0.027362,1
2019-01-09,c0001983,108000162,0.00776,1
2018-11-06,c0002550,108000239,0.023472,1
2020-09-23,c0002505,108002336,0.057869,1
2019-05-23,c0002936,108001014,0.016022,2
2019-05-08,c0003632,108000625,0.03059,2
2019-01-14,c0003566,108000362,0.031549,2
2020-08-14,c0002186,108002237,0.049431,1
2018-10-01,c0001540,108000282,0.018976,2
2019-10-07,c0003076,108001268,0.019487,2
2019-10-13,c0000555,108001536,0.031714,1
2020-08-21,c0001407,108002383,0.031111,1
2020-06-04,c0000720,108001993,0.015379,1
2019-02-26,c0001667,108000868,0.053223,1
2020-04-25,c0003692,108001809,0.032325,2
2019-01-09,c0002581,108000140,0.016425,2
2019-05-19,c0001424,108000595,0.022977,2
2020-09-14,c0000979,108002273,0.035007,1
2018-09-25,c0001691,108000347,0.047662,1
2019-07-04,c0000004,108000640,0.02546,1
2020-10-14,c0003214,108002521,0.026169,2
2019-01-27,c0000489,108000297,0.038266,1
2019-09-14,c0000354,108001458,0.014687,2
2019-04-09,c0001599,108000586,0.027957,1
2019-03-22,c0001113,108000795,0.01271,1
2019-07-04,c0001685,108000616,0.030816,2
2020-10-09,c0002947,108002430,0.025216,2
2018-12-29,c0002916,108000354,0.011041,2
2018-12-08,c0003315,108000095,0.032295,2
2020-10-03,c0003740,108002673,0.021638,1
2020-03-14,c0001887,108001984,0.041797,1
2019-02-10,c0003111,108001009,0.01929,1
2020-05-30,c0000817,108002163,0.045068,1
2020-09-02,c0002677,108002430,0.025199,1
2019-10-21,c0001009,108001356,0.033608,1
2019-11-03,c0003607,108001330,0.013997,2
2018-12-21,c0000676,108000019,0.031052,2
2019-02-20,c0001263,108000757,0.036295,1
2020-04-04,c0000547,108001783,0.056987,1
2020-09-27,c0003036,108002470,0.013667,1
2020-10-08,c0003118,108002322,0.026742,1
2019-09-28,c0000139,108001537,0.052038,1
2020-10-10,c0000340,108002318,0.027686,1
2020-03-08,c0003450,108001984,0.041436,1
2020-10-09,c0002264,108002686,0.031793,2
2018-10-21,c0003407,108000109,0.01386,1
2020-02-19,c0002795,108002001,0.027195,1
2019-09-22,c0002851,108001586,0.047708,2
2020-04-19,c0003652,108002132,0.028789,1
2019-04-26,c0002132,108000603,0.051624,1
2019-03-23,c0000401,108001023,0.053763,2
2019-05-01,c0001257,108000586,0.019728,1
2019-05-26,c0002573,108000663,0.056575,1
2018-10-10,c0000417,108000113,0.043377,1
2020-09-04,c0002499,108002303,0.049786,2
2020-02-23,c0002218,108001932,0.01924,1
2019-10-29,c0001001,108001497,0.03739,1
2019-10-23,c0001248,108001085,0.032019,1
2018-11-13,c0002065,108000271,0.04654,1
2018-12-29,c0002390,108000258,0.007599,2
2018-10-09,c0000496,108000227,0.020206,1
2020-08-23,c0001137,108002484,0.02168,1
2019-01-07,c0002023,108000213,0.014058,1
2018-12-15,c0002691,108000237,0.027427,1
2019-05-03,c0003935,108000709,0.045952,2
2020-09-04,c0001681,108002309,0.044012,2
2020-09-14,c0002217,108002227,0.012773,1
2019-11-15,c0001534,108001584,0.021749,2
2019-06-10,c0002319,108000917,0.009302,2
2020-03-31,c0002957,108002064,0.050313,2
2019-06-08,c0003417,108000957,0.015795,2
2018-12-16,c0000895,108000036,0.048172,1
2019-11-06,c0000771,108001268,0.016696,1
2020-10-21,c0001130,108002474,0.031188,2
2020-10-04,c0001473,108002245,0.050177,1
2019-01-23,c0001709,108000202,0.02723,2
2019-05-18,c0001865,108001050,0.021028,1
2018-10-15,c0000451,108000467,0.05493,1
2018-11-28,c0003835,108000297,0.038264,1
2020-08-12,c0003971,108002361,0.021907,1
2019-01-06,c0002702,108000053,0.034837,2
2019-09-28,c0002832,108001343,0.02694,1
2020-06-03,c0001530,108001708,0.026184,1
2020-10-12,c0002053,108002303,0.028968,2
2020-08-29,c0003558,108002525,0.048522,1
2019-10-12,c0000017,108001130,0.02626,1
2020-04-25,c0003343,108001870,0.019478,2
2019-07-20,c0002521,108000753,0.015611,2
2020-03-24,c0002474,108001863,0.041229,1
2020-04-28,c0000183,108001947,0.023861,2
2019-06-09,c0000427,108000587,0.024757,1
2020-08-21,c0000859,108002545,0.03545,1
2020-09-21,c0002419,108002545,0.035404,1
2020-10-07,c0002560,108002641,0.022675,1
2019-10-07,c0001260,108001084,0.038286,1
2019-10-05,c0001142,108001545,0.018474,1
2020-08-27,c0001887,108002484,0.021683,2
2019-11-17,c0000808,108001196,0.012554,2
2019-04-16,c0000758,108001006,0.030751,2
2019-09-21,c0001605,108001444,0.054706,1
2019-01-12,c0001029,108000131,0.015589,1
2019-03-31,c0003559,108000907,0.04654,1
2018-11-11,c0000124,108000362,0.031455,1
2019-04-02,c0001750,108000813,0.026337,2
2020-04-15,c0003837,108002169,0.015583,2
2020-04-23,c0003371,108002169,0.026186,1
2019-10-07,c0003624,108001276,0.022725,1
2020-02-27,c0000126,108001863,0.041352,1
2020-05-30,c0003017,108001832,0.017375,2
2019-09-14,c0002418,108001552,0.025301,1
2019-09-16,c0001997,108001315,0.013855,1
2020-06-04,c0002641,108001838,0.015192,1
2019-04-19,c0000857,108000854,0.019551,2
